AnnoS;AteneoCOD;AteneoNOME;SESSO;Lau
2023;101;Torino;F;6611
2023;101;Torino;M;4045
2023;102;Torino Politecnico;F;2466
2023;102;Torino Politecnico;M;5264
2023;201;Piemonte Orientale;F;1513
2023;201;Piemonte Orientale;M;855
2023;401;Bra Scienze Gastronomiche;F;27
2023;401;Bra Scienze Gastronomiche;M;16
2023;701;Aosta;F;181
2023;701;Aosta;M;53
2023;1001;Genova;F;3250
2023;1001;Genova;M;2359
2023;1201;Castellanza LIUC;F;271
2023;1201;Castellanza LIUC;M;453
2023;1202;Insubria;F;1242
2023;1202;Insubria;M;932
2023;1301;Novedrate e-Campus - telematica;F;7711
2023;1301;Novedrate e-Campus - telematica;M;6316
2023;1501;Milano;F;7436
2023;1501;Milano;M;4358
2023;1502;Milano Politecnico;F;4852
2023;1502;Milano Politecnico;M;8200
2023;1503;Milano Bocconi;F;2008
2023;1503;Milano Bocconi;M;2792
2023;1504;Milano Cattolica;F;7765
2023;1504;Milano Cattolica;M;3578
2023;1505;Milano IULM;F;1703
2023;1505;Milano IULM;M;524
2023;1508;Milano San Raffaele;F;575
2023;1508;Milano San Raffaele;M;222
2023;1509;Milano Bicocca;F;4608
2023;1509;Milano Bicocca;M;2667
2023;1510;Rozzano (MI) Humanitas University;F;182
2023;1510;Rozzano (MI) Humanitas University;M;95
2023;1601;Bergamo;F;2973
2023;1601;Bergamo;M;1508
2023;1701;Brescia;F;1284
2023;1701;Brescia;M;1461
2023;1801;Pavia;F;2855
2023;1801;Pavia;M;2056
2023;2101;Bolzano;F;595
2023;2101;Bolzano;M;274
2023;2201;Trento;F;2077
2023;2201;Trento;M;1805
2023;2301;Verona;F;3650
2023;2301;Verona;M;1642
2023;2701;Ca' Foscari Venezia;F;3150
2023;2701;Ca' Foscari Venezia;M;1630
2023;2702;Venezia Iuav;F;671
2023;2702;Venezia Iuav;M;476
2023;2801;Padova;F;8199
2023;2801;Padova;M;6427
2023;3001;Udine;F;1633
2023;3001;Udine;M;1350
2023;3201;Trieste;F;1914
2023;3201;Trieste;M;1288
2023;3401;Parma;F;3496
2023;3401;Parma;M;2128
2023;3601;Modena e Reggio Emilia;F;3190
2023;3601;Modena e Reggio Emilia;M;2530
2023;3701;Bologna;F;11230
2023;3701;Bologna;M;8333
2023;3801;Ferrara;F;3521
2023;3801;Ferrara;M;2056
2023;4101;Urbino;F;1947
2023;4101;Urbino;M;908
2023;4201;Marche;F;1231
2023;4201;Marche;M;1340
2023;4301;Macerata;F;1498
2023;4301;Macerata;M;393
2023;4302;Camerino;F;483
2023;4302;Camerino;M;540
2023;4801;Firenze;F;5506
2023;4801;Firenze;M;3842
2023;4804;Firenze IUL - telematica;F;104
2023;4804;Firenze IUL - telematica;M;44
2023;5001;Pisa;F;3645
2023;5001;Pisa;M;3405
2023;5201;Siena;F;1895
2023;5201;Siena;M;1020
2023;5202;Siena Stranieri;F;348
2023;5202;Siena Stranieri;M;52
2023;5401;Perugia;F;2809
2023;5401;Perugia;M;1702
2023;5403;Perugia Stranieri;F;162
2023;5403;Perugia Stranieri;M;47
2023;5601;Tuscia;F;665
2023;5601;Tuscia;M;676
2023;5801;Roma La Sapienza;F;12309
2023;5801;Roma La Sapienza;M;7817
2023;5802;Roma Tor Vergata;F;3068
2023;5802;Roma Tor Vergata;M;2293
2023;5803;Roma LUMSA;F;1492
2023;5803;Roma LUMSA;M;505
2023;5805;Roma LUISS;F;1575
2023;5805;Roma LUISS;M;1707
2023;5806;Roma Foro Italico;F;172
2023;5806;Roma Foro Italico;M;332
2023;5807;Roma Tre;F;3316
2023;5807;Roma Tre;M;1944
2023;5808;Roma Biomedico;F;373
2023;5808;Roma Biomedico;M;212
2023;5809;Roma UNINT;F;614
2023;5809;Roma UNINT;M;123
2023;5810;Roma Marconi - telematica;F;669
2023;5810;Roma Marconi - telematica;M;446
2023;5811;Roma UNITELMA - telematica;F;296
2023;5811;Roma UNITELMA - telematica;M;264
2023;5812;Roma Europea;F;301
2023;5812;Roma Europea;M;107
2023;5813;Roma UNINETTUNO - telematica;F;519
2023;5813;Roma UNINETTUNO - telematica;M;412
2023;5814;Roma  Mercatorum - telematica;F;3807
2023;5814;Roma  Mercatorum - telematica;M;5876
2023;5815;Roma UNICUSANO - telematica;F;2680
2023;5815;Roma UNICUSANO - telematica;M;2751
2023;5816;Roma San Raffaele - telematica;F;1237
2023;5816;Roma San Raffaele - telematica;M;1174
2023;5817;Roma Link Campus;F;35
2023;5817;Roma Link Campus;M;99
2023;5818;Roma Saint Camillus;F;220
2023;5818;Roma Saint Camillus;M;97
2023;6001;Cassino;F;784
2023;6001;Cassino;M;751
2023;6201;Sannio;F;354
2023;6201;Sannio;M;335
2023;6202;Benevento Giustino Fortunato - telematica;F;369
2023;6202;Benevento Giustino Fortunato - telematica;M;290
2023;6301;Napoli Federico II;F;7785
2023;6301;Napoli Federico II;M;5783
2023;6302;Napoli Parthenope;F;912
2023;6302;Napoli Parthenope;M;1177
2023;6303;Napoli L'Orientale;F;1567
2023;6303;Napoli L'Orientale;M;308
2023;6304;Napoli Benincasa;F;1620
2023;6304;Napoli Benincasa;M;263
2023;6306;Napoli Vanvitelli;F;2429
2023;6306;Napoli Vanvitelli;M;1367
2023;6307;Napoli Pegaso - telematica;F;13541
2023;6307;Napoli Pegaso - telematica;M;13193
2023;6501;Salerno;F;3339
2023;6501;Salerno;M;2617
2023;6601;L'Aquila;F;1654
2023;6601;L'Aquila;M;1495
2023;6701;Teramo;F;431
2023;6701;Teramo;M;308
2023;6901;Chieti e Pescara;F;2772
2023;6901;Chieti e Pescara;M;1339
2023;6902;Torrevecchia Teatina Leonardo da Vinci - telematica;F;8
2023;6902;Torrevecchia Teatina Leonardo da Vinci - telematica;M;3
2023;7001;Molise;F;664
2023;7001;Molise;M;451
2023;7101;Foggia;F;862
2023;7101;Foggia;M;424
2023;7201;Bari;F;4586
2023;7201;Bari;M;2524
2023;7202;Bari Politecnico;F;661
2023;7202;Bari Politecnico;M;1238
2023;7203;Casamassima - G.Degennaro;F;177
2023;7203;Casamassima - G.Degennaro;M;256
2023;7501;Salento;F;2081
2023;7501;Salento;M;1107
2023;7601;Basilicata;F;480
2023;7601;Basilicata;M;353
2023;7801;Calabria;F;2369
2023;7801;Calabria;M;1601
2023;7901;Catanzaro;F;1099
2023;7901;Catanzaro;M;599
2023;8001;Reggio Calabria;F;357
2023;8001;Reggio Calabria;M;307
2023;8003;Reggio Calabria - Dante Alighieri;F;59
2023;8003;Reggio Calabria - Dante Alighieri;M;12
2023;8201;Palermo;F;4776
2023;8201;Palermo;M;2837
2023;8301;Messina;F;2213
2023;8301;Messina;M;1299
2023;8601;Enna KORE;F;700
2023;8601;Enna KORE;M;265
2023;8701;Catania;F;3426
2023;8701;Catania;M;2238
2023;9001;Sassari;F;1280
2023;9001;Sassari;M;663
2023;9201;Cagliari;F;2232
2023;9201;Cagliari;M;1326
2022;101;Torino;F;8931
2022;101;Torino;M;5271
2022;102;Torino Politecnico;F;2442
2022;102;Torino Politecnico;M;5350
2022;201;Piemonte Orientale;F;1343
2022;201;Piemonte Orientale;M;791
2022;401;Bra Scienze Gastronomiche;F;71
2022;401;Bra Scienze Gastronomiche;M;60
2022;701;Aosta;F;135
2022;701;Aosta;M;58
2022;1001;Genova;F;3022
2022;1001;Genova;M;2236
2022;1201;Castellanza LIUC;F;387
2022;1201;Castellanza LIUC;M;577
2022;1202;Insubria;F;1300
2022;1202;Insubria;M;880
2022;1301;Novedrate e-Campus - telematica;F;6010
2022;1301;Novedrate e-Campus - telematica;M;5026
2022;1501;Milano;F;6863
2022;1501;Milano;M;4246
2022;1502;Milano Politecnico;F;4812
2022;1502;Milano Politecnico;M;8212
2022;1503;Milano Bocconi;F;1927
2022;1503;Milano Bocconi;M;2728
2022;1504;Milano Cattolica;F;7444
2022;1504;Milano Cattolica;M;3475
2022;1505;Milano IULM;F;1527
2022;1505;Milano IULM;M;486
2022;1508;Milano San Raffaele;F;517
2022;1508;Milano San Raffaele;M;232
2022;1509;Milano Bicocca;F;4380
2022;1509;Milano Bicocca;M;2682
2022;1510;Rozzano (MI) Humanitas University;F;160
2022;1510;Rozzano (MI) Humanitas University;M;87
2022;1601;Bergamo;F;2915
2022;1601;Bergamo;M;1431
2022;1701;Brescia;F;1198
2022;1701;Brescia;M;1295
2022;1801;Pavia;F;2803
2022;1801;Pavia;M;1860
2022;2101;Bolzano;F;609
2022;2101;Bolzano;M;230
2022;2201;Trento;F;1990
2022;2201;Trento;M;1841
2022;2301;Verona;F;3182
2022;2301;Verona;M;1560
2022;2701;Ca' Foscari Venezia;F;3412
2022;2701;Ca' Foscari Venezia;M;1644
2022;2702;Venezia Iuav;F;644
2022;2702;Venezia Iuav;M;441
2022;2801;Padova;F;7522
2022;2801;Padova;M;5910
2022;3001;Udine;F;1605
2022;3001;Udine;M;1256
2022;3201;Trieste;F;1707
2022;3201;Trieste;M;1187
2022;3401;Parma;F;3306
2022;3401;Parma;M;2086
2022;3601;Modena e Reggio Emilia;F;3069
2022;3601;Modena e Reggio Emilia;M;2519
2022;3701;Bologna;F;10785
2022;3701;Bologna;M;8014
2022;3801;Ferrara;F;2999
2022;3801;Ferrara;M;1772
2022;4101;Urbino;F;1851
2022;4101;Urbino;M;836
2022;4201;Marche;F;1265
2022;4201;Marche;M;1387
2022;4301;Macerata;F;1453
2022;4301;Macerata;M;447
2022;4302;Camerino;F;442
2022;4302;Camerino;M;441
2022;4801;Firenze;F;5370
2022;4801;Firenze;M;3706
2022;4804;Firenze IUL - telematica;F;76
2022;4804;Firenze IUL - telematica;M;22
2022;5001;Pisa;F;3856
2022;5001;Pisa;M;3491
2022;5201;Siena;F;1780
2022;5201;Siena;M;1030
2022;5202;Siena Stranieri;F;343
2022;5202;Siena Stranieri;M;52
2022;5401;Perugia;F;2628
2022;5401;Perugia;M;1549
2022;5403;Perugia Stranieri;F;182
2022;5403;Perugia Stranieri;M;71
2022;5601;Tuscia;F;699
2022;5601;Tuscia;M;767
2022;5801;Roma La Sapienza;F;11421
2022;5801;Roma La Sapienza;M;7613
2022;5802;Roma Tor Vergata;F;2801
2022;5802;Roma Tor Vergata;M;2139
2022;5803;Roma LUMSA;F;1393
2022;5803;Roma LUMSA;M;453
2022;5805;Roma LUISS;F;1436
2022;5805;Roma LUISS;M;1654
2022;5806;Roma Foro Italico;F;171
2022;5806;Roma Foro Italico;M;359
2022;5807;Roma Tre;F;3071
2022;5807;Roma Tre;M;1954
2022;5808;Roma Biomedico;F;342
2022;5808;Roma Biomedico;M;214
2022;5809;Roma UNINT;F;494
2022;5809;Roma UNINT;M;93
2022;5810;Roma Marconi - telematica;F;783
2022;5810;Roma Marconi - telematica;M;539
2022;5811;Roma UNITELMA - telematica;F;234
2022;5811;Roma UNITELMA - telematica;M;232
2022;5812;Roma Europea;F;312
2022;5812;Roma Europea;M;103
2022;5813;Roma UNINETTUNO - telematica;F;401
2022;5813;Roma UNINETTUNO - telematica;M;370
2022;5814;Roma  Mercatorum - telematica;F;2055
2022;5814;Roma  Mercatorum - telematica;M;3342
2022;5815;Roma UNICUSANO - telematica;F;2960
2022;5815;Roma UNICUSANO - telematica;M;3300
2022;5816;Roma San Raffaele - telematica;F;629
2022;5816;Roma San Raffaele - telematica;M;595
2022;5817;Roma Link Campus;F;51
2022;5817;Roma Link Campus;M;125
2022;5818;Roma Saint Camillus;F;28
2022;5818;Roma Saint Camillus;M;36
2022;6001;Cassino;F;695
2022;6001;Cassino;M;567
2022;6201;Sannio;F;346
2022;6201;Sannio;M;297
2022;6202;Benevento Giustino Fortunato - telematica;F;334
2022;6202;Benevento Giustino Fortunato - telematica;M;299
2022;6301;Napoli Federico II;F;7378
2022;6301;Napoli Federico II;M;5371
2022;6302;Napoli Parthenope;F;897
2022;6302;Napoli Parthenope;M;1155
2022;6303;Napoli L'Orientale;F;1532
2022;6303;Napoli L'Orientale;M;287
2022;6304;Napoli Benincasa;F;1566
2022;6304;Napoli Benincasa;M;264
2022;6306;Napoli Vanvitelli;F;2331
2022;6306;Napoli Vanvitelli;M;1533
2022;6307;Napoli Pegaso - telematica;F;11668
2022;6307;Napoli Pegaso - telematica;M;11950
2022;6501;Salerno;F;3338
2022;6501;Salerno;M;2451
2022;6601;L'Aquila;F;1659
2022;6601;L'Aquila;M;1397
2022;6701;Teramo;F;432
2022;6701;Teramo;M;358
2022;6901;Chieti e Pescara;F;2915
2022;6901;Chieti e Pescara;M;1419
2022;6902;Torrevecchia Teatina Leonardo da Vinci - telematica;F;2
2022;6902;Torrevecchia Teatina Leonardo da Vinci - telematica;M;2
2022;7001;Molise;F;722
2022;7001;Molise;M;424
2022;7101;Foggia;F;950
2022;7101;Foggia;M;436
2022;7201;Bari;F;4520
2022;7201;Bari;M;2371
2022;7202;Bari Politecnico;F;639
2022;7202;Bari Politecnico;M;1212
2022;7203;Casamassima - G.Degennaro;F;204
2022;7203;Casamassima - G.Degennaro;M;237
2022;7501;Salento;F;1885
2022;7501;Salento;M;1041
2022;7601;Basilicata;F;505
2022;7601;Basilicata;M;363
2022;7801;Calabria;F;2089
2022;7801;Calabria;M;1479
2022;7901;Catanzaro;F;1084
2022;7901;Catanzaro;M;559
2022;8001;Reggio Calabria;F;261
2022;8001;Reggio Calabria;M;306
2022;8003;Reggio Calabria - Dante Alighieri;F;105
2022;8003;Reggio Calabria - Dante Alighieri;M;16
2022;8201;Palermo;F;4534
2022;8201;Palermo;M;2725
2022;8301;Messina;F;2271
2022;8301;Messina;M;1284
2022;8601;Enna KORE;F;699
2022;8601;Enna KORE;M;313
2022;8701;Catania;F;3470
2022;8701;Catania;M;2282
2022;9001;Sassari;F;1311
2022;9001;Sassari;M;679
2022;9201;Cagliari;F;2023
2022;9201;Cagliari;M;1256
2021;101;Torino;F;9290
2021;101;Torino;M;5586
2021;102;Torino Politecnico;F;2681
2021;102;Torino Politecnico;M;6133
2021;201;Piemonte Orientale;F;1492
2021;201;Piemonte Orientale;M;880
2021;401;Bra Scienze Gastronomiche;F;62
2021;401;Bra Scienze Gastronomiche;M;67
2021;701;Aosta;F;167
2021;701;Aosta;M;59
2021;1001;Genova;F;3433
2021;1001;Genova;M;2412
2021;1201;Castellanza LIUC;F;336
2021;1201;Castellanza LIUC;M;545
2021;1202;Insubria;F;1194
2021;1202;Insubria;M;915
2021;1301;Novedrate e-Campus - telematica;F;4040
2021;1301;Novedrate e-Campus - telematica;M;3431
2021;1501;Milano;F;7217
2021;1501;Milano;M;4473
2021;1502;Milano Politecnico;F;4651
2021;1502;Milano Politecnico;M;8175
2021;1503;Milano Bocconi;F;2030
2021;1503;Milano Bocconi;M;2687
2021;1504;Milano Cattolica;F;7565
2021;1504;Milano Cattolica;M;3763
2021;1505;Milano IULM;F;1464
2021;1505;Milano IULM;M;469
2021;1508;Milano San Raffaele;F;474
2021;1508;Milano San Raffaele;M;233
2021;1509;Milano Bicocca;F;4744
2021;1509;Milano Bicocca;M;2841
2021;1510;Rozzano (MI) Humanitas University;F;131
2021;1510;Rozzano (MI) Humanitas University;M;54
2021;1601;Bergamo;F;3196
2021;1601;Bergamo;M;1580
2021;1701;Brescia;F;1321
2021;1701;Brescia;M;1473
2021;1801;Pavia;F;2922
2021;1801;Pavia;M;2031
2021;2101;Bolzano;F;593
2021;2101;Bolzano;M;232
2021;2201;Trento;F;2022
2021;2201;Trento;M;1888
2021;2301;Verona;F;3332
2021;2301;Verona;M;1672
2021;2701;Ca' Foscari Venezia;F;3711
2021;2701;Ca' Foscari Venezia;M;1743
2021;2702;Venezia Iuav;F;647
2021;2702;Venezia Iuav;M;454
2021;2801;Padova;F;7640
2021;2801;Padova;M;6140
2021;3001;Udine;F;1679
2021;3001;Udine;M;1343
2021;3201;Trieste;F;1848
2021;3201;Trieste;M;1257
2021;3401;Parma;F;3283
2021;3401;Parma;M;2242
2021;3601;Modena e Reggio Emilia;F;3094
2021;3601;Modena e Reggio Emilia;M;2428
2021;3701;Bologna;F;11401
2021;3701;Bologna;M;8548
2021;3801;Ferrara;F;2784
2021;3801;Ferrara;M;1894
2021;4101;Urbino;F;1803
2021;4101;Urbino;M;922
2021;4201;Marche;F;1352
2021;4201;Marche;M;1499
2021;4301;Macerata;F;1655
2021;4301;Macerata;M;468
2021;4302;Camerino;F;475
2021;4302;Camerino;M;461
2021;4801;Firenze;F;5920
2021;4801;Firenze;M;4046
2021;4804;Firenze IUL - telematica;F;50
2021;4804;Firenze IUL - telematica;M;22
2021;5001;Pisa;F;4013
2021;5001;Pisa;M;3707
2021;5201;Siena;F;1949
2021;5201;Siena;M;1193
2021;5202;Siena Stranieri;F;364
2021;5202;Siena Stranieri;M;64
2021;5401;Perugia;F;2633
2021;5401;Perugia;M;1752
2021;5403;Perugia Stranieri;F;178
2021;5403;Perugia Stranieri;M;63
2021;5601;Tuscia;F;851
2021;5601;Tuscia;M;726
2021;5801;Roma La Sapienza;F;11840
2021;5801;Roma La Sapienza;M;7651
2021;5802;Roma Tor Vergata;F;3128
2021;5802;Roma Tor Vergata;M;2356
2021;5803;Roma LUMSA;F;1107
2021;5803;Roma LUMSA;M;431
2021;5805;Roma LUISS;F;1422
2021;5805;Roma LUISS;M;1780
2021;5806;Roma Foro Italico;F;159
2021;5806;Roma Foro Italico;M;384
2021;5807;Roma Tre;F;3473
2021;5807;Roma Tre;M;2192
2021;5808;Roma Biomedico;F;322
2021;5808;Roma Biomedico;M;196
2021;5809;Roma UNINT;F;495
2021;5809;Roma UNINT;M;114
2021;5810;Roma Marconi - telematica;F;1355
2021;5810;Roma Marconi - telematica;M;988
2021;5811;Roma UNITELMA - telematica;F;211
2021;5811;Roma UNITELMA - telematica;M;246
2021;5812;Roma Europea;F;237
2021;5812;Roma Europea;M;97
2021;5813;Roma UNINETTUNO - telematica;F;334
2021;5813;Roma UNINETTUNO - telematica;M;360
2021;5814;Roma  Mercatorum - telematica;F;823
2021;5814;Roma  Mercatorum - telematica;M;1400
2021;5815;Roma UNICUSANO - telematica;F;3345
2021;5815;Roma UNICUSANO - telematica;M;3933
2021;5816;Roma San Raffaele - telematica;F;636
2021;5816;Roma San Raffaele - telematica;M;720
2021;5817;Roma Link Campus;F;54
2021;5817;Roma Link Campus;M;139
2021;5818;Roma Saint Camillus;F;16
2021;5818;Roma Saint Camillus;M;18
2021;6001;Cassino;F;835
2021;6001;Cassino;M;552
2021;6201;Sannio;F;440
2021;6201;Sannio;M;326
2021;6202;Benevento Giustino Fortunato - telematica;F;216
2021;6202;Benevento Giustino Fortunato - telematica;M;247
2021;6301;Napoli Federico II;F;7530
2021;6301;Napoli Federico II;M;5884
2021;6302;Napoli Parthenope;F;1017
2021;6302;Napoli Parthenope;M;1227
2021;6303;Napoli L'Orientale;F;1734
2021;6303;Napoli L'Orientale;M;355
2021;6304;Napoli Benincasa;F;1795
2021;6304;Napoli Benincasa;M;266
2021;6306;Napoli Vanvitelli;F;2336
2021;6306;Napoli Vanvitelli;M;1531
2021;6307;Napoli Pegaso - telematica;F;8370
2021;6307;Napoli Pegaso - telematica;M;9709
2021;6501;Salerno;F;3423
2021;6501;Salerno;M;2798
2021;6601;L'Aquila;F;1633
2021;6601;L'Aquila;M;1341
2021;6701;Teramo;F;519
2021;6701;Teramo;M;439
2021;6901;Chieti e Pescara;F;3108
2021;6901;Chieti e Pescara;M;1478
2021;6902;Torrevecchia Teatina Leonardo da Vinci - telematica;F;3
2021;6902;Torrevecchia Teatina Leonardo da Vinci - telematica;M;5
2021;7001;Molise;F;735
2021;7001;Molise;M;456
2021;7101;Foggia;F;1391
2021;7101;Foggia;M;681
2021;7201;Bari;F;4982
2021;7201;Bari;M;2625
2021;7202;Bari Politecnico;F;671
2021;7202;Bari Politecnico;M;1281
2021;7203;Casamassima - G.Degennaro;F;184
2021;7203;Casamassima - G.Degennaro;M;254
2021;7501;Salento;F;1964
2021;7501;Salento;M;925
2021;7601;Basilicata;F;537
2021;7601;Basilicata;M;349
2021;7801;Calabria;F;2409
2021;7801;Calabria;M;1573
2021;7901;Catanzaro;F;1064
2021;7901;Catanzaro;M;589
2021;8001;Reggio Calabria;F;388
2021;8001;Reggio Calabria;M;370
2021;8003;Reggio Calabria - Dante Alighieri;F;140
2021;8003;Reggio Calabria - Dante Alighieri;M;25
2021;8201;Palermo;F;4582
2021;8201;Palermo;M;2896
2021;8301;Messina;F;2407
2021;8301;Messina;M;1339
2021;8601;Enna KORE;F;649
2021;8601;Enna KORE;M;303
2021;8701;Catania;F;3746
2021;8701;Catania;M;2462
2021;9001;Sassari;F;1586
2021;9001;Sassari;M;765
2021;9201;Cagliari;F;2249
2021;9201;Cagliari;M;1437
2020;101;Torino;F;9072
2020;101;Torino;M;5828
2020;102;Torino Politecnico;F;2304
2020;102;Torino Politecnico;M;5364
2020;201;Piemonte Orientale;F;1372
2020;201;Piemonte Orientale;M;749
2020;401;Bra Scienze Gastronomiche;F;70
2020;401;Bra Scienze Gastronomiche;M;54
2020;701;Aosta;F;188
2020;701;Aosta;M;78
2020;1001;Genova;F;3239
2020;1001;Genova;M;2470
2020;1201;Castellanza LIUC;F;317
2020;1201;Castellanza LIUC;M;467
2020;1202;Insubria;F;1148
2020;1202;Insubria;M;897
2020;1301;Novedrate e-Campus - telematica;F;2711
2020;1301;Novedrate e-Campus - telematica;M;2132
2020;1501;Milano;F;7077
2020;1501;Milano;M;4627
2020;1502;Milano Politecnico;F;4473
2020;1502;Milano Politecnico;M;7769
2020;1503;Milano Bocconi;F;2057
2020;1503;Milano Bocconi;M;2721
2020;1504;Milano Cattolica;F;7546
2020;1504;Milano Cattolica;M;3744
2020;1505;Milano IULM;F;1274
2020;1505;Milano IULM;M;471
2020;1508;Milano San Raffaele;F;450
2020;1508;Milano San Raffaele;M;230
2020;1509;Milano Bicocca;F;4725
2020;1509;Milano Bicocca;M;2776
2020;1510;Rozzano (MI) Humanitas University;F;117
2020;1510;Rozzano (MI) Humanitas University;M;64
2020;1601;Bergamo;F;2555
2020;1601;Bergamo;M;1438
2020;1701;Brescia;F;1151
2020;1701;Brescia;M;1340
2020;1801;Pavia;F;2749
2020;1801;Pavia;M;1978
2020;2101;Bolzano;F;583
2020;2101;Bolzano;M;248
2020;2201;Trento;F;2007
2020;2201;Trento;M;1857
2020;2301;Verona;F;3180
2020;2301;Verona;M;1627
2020;2701;Ca' Foscari Venezia;F;3569
2020;2701;Ca' Foscari Venezia;M;1814
2020;2702;Venezia Iuav;F;629
2020;2702;Venezia Iuav;M;523
2020;2801;Padova;F;7513
2020;2801;Padova;M;6050
2020;3001;Udine;F;1695
2020;3001;Udine;M;1392
2020;3201;Trieste;F;1712
2020;3201;Trieste;M;1290
2020;3401;Parma;F;3063
2020;3401;Parma;M;2156
2020;3601;Modena e Reggio Emilia;F;2950
2020;3601;Modena e Reggio Emilia;M;2231
2020;3701;Bologna;F;10876
2020;3701;Bologna;M;8242
2020;3801;Ferrara;F;2373
2020;3801;Ferrara;M;1533
2020;4101;Urbino;F;1804
2020;4101;Urbino;M;965
2020;4201;Marche;F;1462
2020;4201;Marche;M;1563
2020;4301;Macerata;F;1554
2020;4301;Macerata;M;507
2020;4302;Camerino;F;516
2020;4302;Camerino;M;468
2020;4801;Firenze;F;5663
2020;4801;Firenze;M;4112
2020;4804;Firenze IUL - telematica;F;50
2020;4804;Firenze IUL - telematica;M;16
2020;5001;Pisa;F;3814
2020;5001;Pisa;M;3795
2020;5201;Siena;F;1738
2020;5201;Siena;M;1177
2020;5202;Siena Stranieri;F;380
2020;5202;Siena Stranieri;M;70
2020;5401;Perugia;F;2533
2020;5401;Perugia;M;1783
2020;5403;Perugia Stranieri;F;185
2020;5403;Perugia Stranieri;M;64
2020;5601;Tuscia;F;752
2020;5601;Tuscia;M;802
2020;5801;Roma La Sapienza;F;10568
2020;5801;Roma La Sapienza;M;7629
2020;5802;Roma Tor Vergata;F;2876
2020;5802;Roma Tor Vergata;M;2445
2020;5803;Roma LUMSA;F;1028
2020;5803;Roma LUMSA;M;380
2020;5805;Roma LUISS;F;1368
2020;5805;Roma LUISS;M;1692
2020;5806;Roma Foro Italico;F;164
2020;5806;Roma Foro Italico;M;403
2020;5807;Roma Tre;F;3594
2020;5807;Roma Tre;M;2156
2020;5808;Roma Biomedico;F;355
2020;5808;Roma Biomedico;M;182
2020;5809;Roma UNINT;F;501
2020;5809;Roma UNINT;M;108
2020;5810;Roma Marconi - telematica;F;1027
2020;5810;Roma Marconi - telematica;M;942
2020;5811;Roma UNITELMA - telematica;F;185
2020;5811;Roma UNITELMA - telematica;M;201
2020;5812;Roma Europea;F;222
2020;5812;Roma Europea;M;89
2020;5813;Roma UNINETTUNO - telematica;F;313
2020;5813;Roma UNINETTUNO - telematica;M;392
2020;5814;Roma  Mercatorum - telematica;F;222
2020;5814;Roma  Mercatorum - telematica;M;439
2020;5815;Roma UNICUSANO - telematica;F;1943
2020;5815;Roma UNICUSANO - telematica;M;2653
2020;5816;Roma San Raffaele - telematica;F;612
2020;5816;Roma San Raffaele - telematica;M;767
2020;5817;Roma Link Campus;F;79
2020;5817;Roma Link Campus;M;209
2020;6001;Cassino;F;839
2020;6001;Cassino;M;562
2020;6201;Sannio;F;431
2020;6201;Sannio;M;362
2020;6202;Benevento Giustino Fortunato - telematica;F;151
2020;6202;Benevento Giustino Fortunato - telematica;M;186
2020;6301;Napoli Federico II;F;7327
2020;6301;Napoli Federico II;M;5748
2020;6302;Napoli Parthenope;F;1010
2020;6302;Napoli Parthenope;M;1171
2020;6303;Napoli L'Orientale;F;1629
2020;6303;Napoli L'Orientale;M;374
2020;6304;Napoli Benincasa;F;1693
2020;6304;Napoli Benincasa;M;257
2020;6306;Napoli Vanvitelli;F;2596
2020;6306;Napoli Vanvitelli;M;1644
2020;6307;Napoli Pegaso - telematica;F;6312
2020;6307;Napoli Pegaso - telematica;M;8288
2020;6501;Salerno;F;3305
2020;6501;Salerno;M;2544
2020;6601;L'Aquila;F;1750
2020;6601;L'Aquila;M;1280
2020;6701;Teramo;F;482
2020;6701;Teramo;M;428
2020;6901;Chieti e Pescara;F;2919
2020;6901;Chieti e Pescara;M;1499
2020;6902;Torrevecchia Teatina Leonardo da Vinci - telematica;F;9
2020;6902;Torrevecchia Teatina Leonardo da Vinci - telematica;M;7
2020;7001;Molise;F;712
2020;7001;Molise;M;445
2020;7101;Foggia;F;1275
2020;7101;Foggia;M;732
2020;7201;Bari;F;4698
2020;7201;Bari;M;2544
2020;7202;Bari Politecnico;F;658
2020;7202;Bari Politecnico;M;1200
2020;7203;Casamassima - G.Degennaro;F;137
2020;7203;Casamassima - G.Degennaro;M;204
2020;7501;Salento;F;1782
2020;7501;Salento;M;935
2020;7601;Basilicata;F;497
2020;7601;Basilicata;M;356
2020;7801;Calabria;F;2598
2020;7801;Calabria;M;1791
2020;7901;Catanzaro;F;1034
2020;7901;Catanzaro;M;610
2020;8001;Reggio Calabria;F;370
2020;8001;Reggio Calabria;M;378
2020;8003;Reggio Calabria - Dante Alighieri;F;136
2020;8003;Reggio Calabria - Dante Alighieri;M;26
2020;8201;Palermo;F;4621
2020;8201;Palermo;M;2997
2020;8301;Messina;F;2494
2020;8301;Messina;M;1389
2020;8601;Enna KORE;F;677
2020;8601;Enna KORE;M;304
2020;8701;Catania;F;3835
2020;8701;Catania;M;2585
2020;9001;Sassari;F;1557
2020;9001;Sassari;M;792
2020;9201;Cagliari;F;2265
2020;9201;Cagliari;M;1460
2019;101;Torino;F;8494
2019;101;Torino;M;5340
2019;102;Torino Politecnico;F;2262
2019;102;Torino Politecnico;M;5260
2019;201;Piemonte Orientale;F;1538
2019;201;Piemonte Orientale;M;824
2019;401;Bra Scienze Gastronomiche;F;44
