"prov";"comune";"id_sito";"codice_regionale";"codice_provinciale";"cause";"interventi";"coord_x";"coord_y";"data_agg";"stato_procedimento"
"VERCELLI";"BORGOSESIA";"145";"01-00145";"VC-00005";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"443989,0";"5062600,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"VERCELLI";"BORGOSESIA";"372";"01-00372";"VC-00011";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"443914,0";"5060883,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"VERCELLI";"BORGOSESIA";"1680";"01-01680";"VC-00082";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"442773,0";"5062202,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"VERCELLI";"BORGOSESIA";"2292";"01-02292";"VC-00145";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"443893,0";"5060784,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"VERCELLI";"BORGOSESIA";"2338";"01-02338";"VC-00148";"";"VERIFICA IN CORSO";"444040,0";"5060888,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"VERCELLI";"CARISIO";"325";"01-00325";"VC-00009";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"438682,0";"5031785,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"VERCELLI";"CARISIO";"623";"01-00623";"VC-00013";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"439571,0";"5031332,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"VERCELLI";"CARISIO";"689";"01-00689";"VC-00016";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"439926,0";"5032848,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"VERCELLI";"CARISIO";"1176";"01-01176";"VC-00042";"Sversamenti incidentali su suolo e acque";"BONIFICA E RIPRISTINO AMBIENTALE";"436102,0";"5029962,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"VERCELLI";"CARISIO";"1450";"01-01450";"VC-00060";"Sversamenti incidentali su suolo e acque";"INTERVENTO NON NECESSARIO";"434532,0";"5028217,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"VERCELLI";"CARISIO";"2175";"01-02175";"VC-00132";"";"VERIFICA IN CORSO";"439362,0";"5031859,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"VERCELLI";"CARISIO";"2320";"01-02320";"VC-00146";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti; Sversamenti incidentali su suolo e acque";"VERIFICA IN CORSO";"438481,0";"5030591,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"VERCELLI";"CARISIO";"3006";"01-03006";"VC-00200";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"";"";"2025-01-12T00:00:00.000Z";"ATTIVO"
"VERCELLI";"CIGLIANO";"1153";"01-01153";"VC-00035";"Sversamenti incidentali su suolo e acque";"BONIFICA E RIPRISTINO AMBIENTALE";"423243,0";"5013837,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"VERCELLI";"CIGLIANO";"1158";"01-01158";"VC-00036";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"422685,0";"5013074,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"VERCELLI";"CIGLIANO";"1280";"01-01280";"VC-00052";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"424439,0";"5015317,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"VERCELLI";"CIGLIANO";"3002";"01-03002";"VC-00198";"";"VERIFICA IN CORSO";"";"";"2025-01-12T00:00:00.000Z";"ATTIVO"
"VERCELLI";"CRESCENTINO";"322";"01-00322";"VC-00007";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"428131,0";"5004939,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"VERCELLI";"CRESCENTINO";"1021";"01-01021";"VC-00029";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"429546,0";"5004813,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"VERCELLI";"CRESCENTINO";"1459";"01-01459";"VC-00067";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO";"428758,0";"5004810,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"VERCELLI";"CRESCENTINO";"1939";"01-01939";"VC-00096";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"425876,0";"5005690,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"VERCELLI";"CRESCENTINO";"2026";"01-02026";"VC-00104";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Eventi accidentali";"MESSA IN SICUREZZA PERMANENTE";"425476,0";"5005230,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"VERCELLI";"DESANA";"1163";"01-01163";"VC-00038";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"449531,0";"5012909,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"VERCELLI";"FORMIGLIANA";"2103";"01-02103";"VC-00125";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"443698,0";"5031241,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"VERCELLI";"GATTINARA";"1245";"01-01245";"VC-00049";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"448918,0";"5049285,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"VERCELLI";"GATTINARA";"2033";"01-02033";"VC-00107";"";"VERIFICA IN CORSO";"450512,0";"5050844,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"SETTIMO TORINESE";"1157";"01-01157";"TO-00171";"Eventi accidentali";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"404419,0";"5001346,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"SETTIMO TORINESE";"1192";"01-01192";"TO-00182";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"400655,0";"4998068,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"SETTIMO TORINESE";"1193";"01-01193";"TO-00183";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"402051,0";"4999712,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"SETTIMO TORINESE";"1196";"01-01196";"TO-00185";"Eventi accidentali";"BONIFICA E RIPRISTINO AMBIENTALE";"402969,0";"4998801,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"SETTIMO TORINESE";"1203";"01-01203";"TO-00188";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"401490,0";"4999966,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"SETTIMO TORINESE";"1233";"01-01233";"TO-00200";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"402187,0";"4998244,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"SETTIMO TORINESE";"1242";"01-01242";"TO-00203";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA PERMANENTE";"402095,0";"4999644,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"SETTIMO TORINESE";"1336";"01-01336";"TO-00248";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"401650,0";"5000448,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"SETTIMO TORINESE";"1377";"01-01377";"TO-00276";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"403808,0";"4998088,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"SETTIMO TORINESE";"1393";"01-01393";"TO-00282";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"400723,0";"4997935,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"SETTIMO TORINESE";"1849";"01-01849";"TO-00511";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"404913,0";"5001427,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"SETTIMO TORINESE";"1870";"01-01870";"TO-00526";"Eventi accidentali";"VERIFICA IN CORSO";"401932,0";"4998334,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"SETTIMO TORINESE";"1877";"01-01877";"TO-00531";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"401346,0";"4997872,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"SETTIMO TORINESE";"1938";"01-01938";"TO-00565";"Eventi accidentali";"VERIFICA IN CORSO";"401254,0";"5000823,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"SETTIMO TORINESE";"2147";"01-02147";"TO-00634";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"401696,0";"4999862,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"STRAMBINO";"2000";"01-02000";"TO-00592";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"415172,0";"5024014,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"STRAMBINO";"2404";"01-02404";"TO-00756";"";"VERIFICA IN CORSO";"412723,0";"5026476,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"SUSA";"1615";"01-01615";"TO-00391";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"349971,0";"5000045,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"166";"01-00166";"TO-00006";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"395175,0";"4996422,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"555";"01-00555";"TO-00044";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE";"398693,0";"4988738,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"TORINO";"568";"01-00568";"TO-00049";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA; MESSA IN SICUREZZA PERMANENTE";"396486,0";"4994114,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"581";"01-00581";"TO-00054";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"393812,0";"4989910,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"TORINO";"714";"01-00714";"TO-00096";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"391839,0";"4994762,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"716";"01-00716";"TO-00097";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA; BONIFICA E RIPRISTINO AMBIENTALE";"397811,0";"4992001,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"717";"01-00717";"TO-00098";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"395873,0";"4996829,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"754";"01-00754";"TO-00109";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"396178,0";"4988127,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"796";"01-00796";"TO-00118";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"393734,0";"4990009,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"TORINO";"797";"01-00797";"TO-00119";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"394936,0";"4996590,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"834";"01-00834";"TO-00132";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE; BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA; BONIFICA E RIPRISTINO AMBIENTALE";"395093,0";"4994169,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1038";"01-01038";"TO-00149";"";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"395676,0";"4988033,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1046";"01-01046";"TO-00155";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA PERMANENTE";"393904,0";"4989547,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1080";"01-01080";"TO-00157";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Incidenti a pipe line; Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE; BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"394394,0";"4991055,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1128";"01-01128";"TO-00158";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"394107,0";"4987131,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1135";"01-01135";"TO-00161";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"395255,0";"4995085,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1147";"01-01147";"TO-00165";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"395730,0";"4998266,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1148";"01-01148";"TO-00166";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE; BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"394398,0";"4986799,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"TORINO";"1149";"01-01149";"TO-00167";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"391373,0";"4985100,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1150";"01-01150";"TO-00168";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"391821,0";"4993451,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1172";"01-01172";"TO-00174";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"395364,0";"4993056,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"TORINO";"1180";"01-01180";"TO-00175";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA PERMANENTE";"396384,0";"4997326,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1182";"01-01182";"TO-00177";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"392945,0";"4988726,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1183";"01-01183";"TO-00178";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"394692,0";"4991367,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1198";"01-01198";"TO-00186";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE; MESSA IN SICUREZZA OPERATIVA; MESSA IN SICUREZZA PERMANENTE";"394481,0";"4991226,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1204";"01-01204";"TO-00189";"Incendi";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"393062,0";"4994030,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1250";"01-01250";"TO-00205";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"395531,0";"4996746,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1251";"01-01251";"TO-00206";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"395453,0";"4996690,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1252";"01-01252";"TO-00207";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"395485,0";"4996907,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1256";"01-01256";"TO-00211";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"393463,0";"4996029,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1260";"01-01260";"TO-00215";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"393591,0";"4993962,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1263";"01-01263";"TO-00217";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"395230,0";"4997137,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1266";"01-01266";"TO-00219";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA PERMANENTE";"395284,0";"4995022,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"TORINO";"1272";"01-01272";"TO-00223";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"390710,0";"4992568,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1275";"01-01275";"TO-00224";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE; MESSA IN SICUREZZA PERMANENTE; MESSA IN SICUREZZA OPERATIVA";"394575,0";"4986645,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1288";"01-01288";"TO-00230";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"395665,0";"4987979,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1296";"01-01296";"TO-00234";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"395978,0";"4992349,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"TORINO";"1297";"01-01297";"TO-00235";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"395106,0";"4992929,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1317";"01-01317";"TO-00242";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE; MESSA IN SICUREZZA PERMANENTE";"396587,0";"4993478,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1353";"01-01353";"TO-00259";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"399813,0";"4992038,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1354";"01-01354";"TO-00260";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"399264,0";"4992254,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1363";"01-01363";"TO-00266";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA PERMANENTE";"394773,0";"4993410,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1400";"01-01400";"TO-00285";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"399041,0";"4994790,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1426";"01-01426";"TO-00289";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA PERMANENTE";"393652,0";"4988061,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1432";"01-01432";"TO-00291";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA PERMANENTE; MESSA IN SICUREZZA OPERATIVA";"397218,0";"4996257,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1433";"01-01433";"TO-00292";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA PERMANENTE";"395165,0";"4996579,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1474";"01-01474";"TO-00311";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA PERMANENTE";"395372,0";"4993777,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1545";"01-01545";"TO-00338";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"394563,0";"4996650,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1602";"01-01602";"TO-00380";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"393004,0";"4987248,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"TORINO";"1610";"01-01610";"TO-00386";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"395490,0";"4988971,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1620";"01-01620";"TO-00394";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA OPERATIVA";"398678,0";"4994613,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1627";"01-01627";"TO-00400";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA PERMANENTE";"391290,0";"4987183,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"TORINO";"1633";"01-01633";"TO-00403";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"397353,0";"4993035,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"TORINO";"TORINO";"1641";"01-01641";"TO-00408";"";"MESSA IN SICUREZZA PERMANENTE";"395003,0";"4986156,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1650";"01-01650";"TO-00414";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"392841,0";"4990605,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1653";"01-01653";"TO-00415";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"394554,0";"4996603,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1654";"01-01654";"TO-00416";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA PERMANENTE; MESSA IN SICUREZZA OPERATIVA; BONIFICA E RIPRISTINO AMBIENTALE";"397927,0";"4992844,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1655";"01-01655";"TO-00417";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"394451,0";"4989231,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1731";"01-01731";"TO-00451";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"400277,0";"4992421,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1771";"01-01771";"TO-00466";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE; MESSA IN SICUREZZA PERMANENTE";"396327,0";"4996409,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1774";"01-01774";"TO-00467";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"394989,0";"4996231,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"TORINO";"TORINO";"1775";"01-01775";"TO-00468";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"396417,0";"4996652,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
